time,close,high,low,open,volumefrom,volumeto
1520173980,0.0337,0.0337,0.0336,0.0336,23608.5,794.83
1520174040,0.0337,0.0337,0.0337,0.0337,11000,370.7
1520174100,0.0337,0.0337,0.0337,0.0337,3509.67,118.28
1520174160,0.0337,0.0337,0.0337,0.0337,6609.53,222.74
1520174220,0.0337,0.0337,0.0337,0.0337,0,0
1520174280,0.0337,0.0338,0.0337,0.0337,27030,910.97
1520174340,0.0337,0.0337,0.0336,0.0337,105902.51,3568.74
1520174400,0.0337,0.0337,0.0337,0.0337,8264.95,278.53
1520174460,0.0337,0.0337,0.0337,0.0337,9966.81,335.88
1520174520,0.0336,0.0337,0.0336,0.0337,12399.15,416.61
1520174580,0.0336,0.0337,0.0336,0.0336,8524.1,286.89
1520174640,0.0337,0.0337,0.0336,0.0336,3233.39,108.97
1520174700,0.0337,0.0337,0.0335,0.0337,42057.22,1413.86
1520174760,0.0337,0.0338,0.0337,0.0337,114949.28,3876.17
1520174820,0.0337,0.0337,0.0337,0.0337,18884.23,636.4
1520174880,0.0337,0.0337,0.0337,0.0337,46007.22,1550.44
1520174940,0.0337,0.0337,0.0336,0.0337,39313.23,1323.15
1520175000,0.0337,0.0337,0.0337,0.0337,4092.19,137.91
1520175060,0.0337,0.0337,0.0337,0.0337,1,0.0337
1520175120,0.0337,0.0337,0.0337,0.0337,80006.6,2696.22
1520175180,0.0337,0.0338,0.0337,0.0337,11709.09,394.85
1520175240,0.0336,0.0337,0.0336,0.0337,68709.5,2308.64
1520175300,0.0336,0.0337,0.0336,0.0336,283973.35,9548.58
1520175360,0.0337,0.0337,0.0336,0.0336,114127.41,3836.72
1520175420,0.0336,0.0338,0.0336,0.0337,143032.94,4808.84
1520175480,0.0337,0.0337,0.0336,0.0336,10201,343.77
1520175540,0.0337,0.0337,0.0337,0.0337,47778.55,1610.14
1520175600,0.0337,0.0337,0.0337,0.0337,500,16.85
1520175660,0.0337,0.0337,0.0337,0.0337,0,0
1520175720,0.0337,0.0337,0.0337,0.0337,0,0
1520175780,0.0338,0.0338,0.0337,0.0337,26262.01,887.66
1520175840,0.0338,0.0338,0.0337,0.0338,13034.92,439.56
1520175900,0.0337,0.0338,0.0337,0.0338,121571.21,4107.97
1520175960,0.0336,0.0337,0.0336,0.0337,5348.27,180.19
1520176020,0.0336,0.0337,0.0336,0.0336,19022.21,640.84
1520176080,0.0336,0.0336,0.0336,0.0336,21756.09,731
1520176140,0.0337,0.0337,0.0336,0.0336,30474.02,1026.97
1520176200,0.0336,0.0337,0.0336,0.0337,8989.87,302.06
1520176260,0.0337,0.0337,0.0336,0.0336,17514.98,589.33
1520176320,0.0337,0.0337,0.0336,0.0337,28481.9,958.42
1520176380,0.0339,0.0339,0.0336,0.0337,11056.09,372.09
1520176440,0.0337,0.0339,0.0337,0.0339,4354.99,146.76
1520176500,0.0338,0.0338,0.0337,0.0337,40001,1348.03
1520176560,0.0337,0.0338,0.0337,0.0338,2500.01,84.45
1520176620,0.0337,0.0337,0.0337,0.0337,0,0
1520176680,0.0337,0.0337,0.0337,0.0337,5539.94,186.7
1520176740,0.0338,0.0338,0.0337,0.0337,109052.35,3685.36
1520176800,0.0338,0.0338,0.0338,0.0338,0,0
1520176860,0.0339,0.0339,0.0338,0.0338,4664.4,158.12
1520176920,0.0338,0.0339,0.0338,0.0339,500.01,16.9
1520176980,0.0339,0.0339,0.0338,0.0338,53049.06,1798.36
1520177040,0.0341,0.0341,0.0339,0.0339,261429.07,8886.1
1520177100,0.034,0.0341,0.034,0.0341,132495.47,4511.01
1520177160,0.0341,0.0341,0.034,0.034,126151.16,4292.09
1520177220,0.0341,0.0341,0.0341,0.0341,17566.28,599.01
1520177280,0.0341,0.0341,0.0341,0.0341,8906,303.69
1520177340,0.0341,0.0341,0.0341,0.0341,0,0
1520177400,0.034,0.0341,0.034,0.0341,4999.17,169.97
1520177460,0.034,0.034,0.034,0.034,0,0
1520177520,0.034,0.034,0.034,0.034,0,0
1520177580,0.0341,0.0341,0.034,0.034,5778.51,196.47
1520177640,0.0341,0.0341,0.0341,0.0341,15161.01,516.99
1520177700,0.034,0.0341,0.034,0.0341,1117.09,37.98
1520177760,0.0341,0.0341,0.034,0.034,61716.58,2103.55
1520177820,0.0341,0.0341,0.0341,0.0341,67037.89,2285.99
1520177880,0.0341,0.0341,0.0341,0.0341,0,0
1520177940,0.034,0.0341,0.034,0.0341,228772.21,7778.68
1520178000,0.034,0.034,0.034,0.034,24542.18,834.43
1520178060,0.0341,0.0341,0.0339,0.034,107184.03,3645.87
1520178120,0.0341,0.0341,0.0339,0.0341,248110.94,8452.46
1520178180,0.034,0.0341,0.0339,0.0341,129475.44,4409.02
1520178240,0.0341,0.0341,0.034,0.034,36742.4,1252.92
1520178300,0.0341,0.0341,0.0341,0.0341,0,0
1520178360,0.0342,0.0342,0.0341,0.0341,47668.98,1630.23
1520178420,0.0343,0.0343,0.0342,0.0342,223327.24,7644.67
1520178480,0.0344,0.0344,0.0343,0.0343,279690.7,9596.36
1520178540,0.0343,0.0344,0.0343,0.0344,65879.24,2259.92
1520178600,0.0343,0.0344,0.0343,0.0343,64968.39,2234.4
1520178660,0.0343,0.0343,0.0342,0.0343,27319.29,936.89
1520178720,0.0345,0.0345,0.0342,0.0343,36612.54,1258.66
1520178780,0.0346,0.0346,0.0345,0.0345,17180.81,593.96
1520178840,0.0347,0.0348,0.0346,0.0346,247418.85,8574.83
1520178900,0.0347,0.0348,0.0347,0.0347,124038.84,4308.14
1520178960,0.0346,0.0348,0.0346,0.0347,66698.41,2314.92
1520179020,0.0346,0.0347,0.0346,0.0346,141252.15,4895.12
1520179080,0.0346,0.0346,0.0346,0.0346,0,0
1520179140,0.0346,0.0346,0.0346,0.0346,14623.68,505.98
1520179200,0.0347,0.0348,0.0346,0.0346,62265.08,2160.89
1520179260,0.0348,0.0348,0.0346,0.0347,96431.07,3350.73
1520179320,0.0346,0.0348,0.0346,0.0348,151250.66,5241.82
1520179380,0.0347,0.0347,0.0346,0.0346,124620.56,4324.33
1520179440,0.0346,0.0347,0.0346,0.0347,76550.11,2648.92
1520179500,0.0344,0.0346,0.0344,0.0346,33018.24,1135.83
1520179560,0.0345,0.0345,0.0344,0.0344,114671.48,3955.29
1520179620,0.0345,0.0345,0.0345,0.0345,3000,103.5
1520179680,0.0344,0.0345,0.0343,0.0345,600740.39,20634.42
1520179740,0.0343,0.0344,0.0342,0.0344,271629.3,9309.82
1520179800,0.0342,0.0343,0.0341,0.0343,100431.92,3435.29
1520179860,0.0343,0.0343,0.0342,0.0342,207129.76,7087.67
1520179920,0.0342,0.0343,0.034,0.0343,416495.69,14213
1520179980,0.0342,0.0342,0.0342,0.0342,0,0
1520180040,0.0342,0.0342,0.0342,0.0342,22740.44,777.72
1520180100,0.0342,0.0342,0.0342,0.0342,0,0
1520180160,0.0342,0.0342,0.0342,0.0342,3465.84,118.53
1520180220,0.0342,0.0343,0.0342,0.0342,12466.83,427.29
1520180280,0.0343,0.0343,0.0342,0.0342,11202.64,384.25
1520180340,0.0343,0.0343,0.0343,0.0343,0,0
1520180400,0.0342,0.0343,0.0342,0.0343,510.1,17.45
1520180460,0.0341,0.0342,0.0341,0.0342,48925.73,1669.07
1520180520,0.0341,0.0341,0.0341,0.0341,0,0
1520180580,0.0342,0.0342,0.0341,0.0341,21379.32,731.17
1520180640,0.0342,0.0342,0.0342,0.0342,32260.8,1103.32
1520180700,0.0342,0.0342,0.0341,0.0342,229117.81,7834.96
1520180760,0.0342,0.0342,0.0341,0.0342,16689.5,569.78
1520180820,0.0341,0.0342,0.0341,0.0342,200427.36,6853.42
1520180880,0.0342,0.0342,0.0341,0.0341,3916.73,133.95
1520180940,0.0342,0.0342,0.0342,0.0342,0,0
1520181000,0.0342,0.0342,0.0342,0.0342,0,0
1520181060,0.0342,0.0342,0.0342,0.0342,6692.13,228.87
1520181120,0.0342,0.0342,0.0341,0.0342,39586.65,1352.43
1520181180,0.0342,0.0342,0.0342,0.0342,0,0
1520181240,0.0341,0.0342,0.034,0.0342,256108.67,8737.8
1520181300,0.0341,0.0341,0.0341,0.0341,155816.97,5313.36
1520181360,0.0344,0.0344,0.0341,0.0341,158916.99,5460.41
1520181420,0.0344,0.0344,0.0343,0.0344,27943.93,958.78
1520181480,0.0343,0.0344,0.0342,0.0344,28357.99,971.35
1520181540,0.0342,0.0343,0.0342,0.0343,29627.94,1013.85
1520181600,0.0342,0.0343,0.0341,0.0342,12954.28,443.37
1520181660,0.0343,0.0343,0.0341,0.0342,24747.38,846.43
1520181720,0.0342,0.0343,0.0342,0.0343,11017.37,377.45
1520181780,0.0342,0.0342,0.0342,0.0342,15584.29,532.98
1520181840,0.0342,0.0342,0.0341,0.0342,42346.15,1447.67
1520181900,0.0341,0.0342,0.0341,0.0342,7603.01,259.57
1520181960,0.0342,0.0342,0.0341,0.0341,24917.57,852.18
1520182020,0.0342,0.0342,0.0341,0.0342,126260.26,4314.2
1520182080,0.0342,0.0342,0.0341,0.0342,23241.11,794.7
1520182140,0.0341,0.0342,0.0341,0.0342,3199.1,109.09
1520182200,0.0341,0.0341,0.0341,0.0341,16366.36,558.09
1520182260,0.0341,0.0341,0.034,0.0341,143091.66,4877.3
1520182320,0.0341,0.0341,0.034,0.0341,238992.67,8145.3
1520182380,0.0342,0.0343,0.0341,0.0341,22063.21,754.11
1520182440,0.0341,0.0342,0.0341,0.0342,7076.52,241.31
1520182500,0.034,0.0341,0.034,0.0341,89946.25,3064.38
1520182560,0.034,0.0341,0.034,0.034,49215.59,1675.62
1520182620,0.034,0.034,0.0339,0.034,146325.3,4973.55
1520182680,0.0341,0.0341,0.034,0.034,19174.56,653.85
1520182740,0.0341,0.0341,0.0341,0.0341,15889.04,541.82
1520182800,0.034,0.0341,0.034,0.0341,13175.58,448.21
1520182860,0.034,0.0341,0.034,0.034,30066.95,1024.24
1520182920,0.0342,0.0343,0.034,0.034,180801.35,6172.97
1520182980,0.0341,0.0342,0.0341,0.0342,5500,187.55
1520183040,0.0341,0.0341,0.0341,0.0341,22700,774.07
1520183100,0.034,0.0341,0.034,0.0341,29623.37,1007.19
1520183160,0.0339,0.034,0.0339,0.034,13473.27,456.74
1520183220,0.034,0.034,0.0339,0.0339,32488.57,1104.61
1520183280,0.0339,0.034,0.0339,0.034,22647.73,768.66
1520183340,0.034,0.034,0.0339,0.0339,26257.35,892.23
1520183400,0.034,0.034,0.034,0.034,42241.14,1436.2
1520183460,0.0339,0.034,0.0339,0.034,47077.26,1595.92
1520183520,0.0339,0.034,0.0339,0.0339,22215.13,754.55
1520183580,0.034,0.034,0.0339,0.0339,21409.59,727.14
1520183640,0.034,0.034,0.0339,0.034,28601.03,971.89
1520183700,0.034,0.034,0.034,0.034,500,17
1520183760,0.034,0.034,0.034,0.034,18228.9,619.78
1520183820,0.034,0.0341,0.034,0.034,313286.43,10657.16
1520183880,0.034,0.034,0.0339,0.034,31106.58,1056.99
1520183940,0.034,0.034,0.0339,0.034,28277.74,961.13
1520184000,0.0341,0.0341,0.034,0.034,33839.72,1151.12
1520184060,0.034,0.0341,0.0339,0.0341,41006.03,1393.14
1520184120,0.034,0.034,0.0339,0.034,78056.65,2651.98
1520184180,0.034,0.034,0.034,0.034,22270.9,757.21
1520184240,0.034,0.034,0.034,0.034,34982.45,1189.4
1520184300,0.034,0.034,0.034,0.034,31223.92,1061.61
1520184360,0.034,0.034,0.0339,0.034,60871.73,2067.87
1520184420,0.034,0.034,0.0339,0.034,42371.07,1439.88
1520184480,0.034,0.034,0.034,0.034,43655.05,1484.27
1520184540,0.034,0.034,0.034,0.034,25009.56,850.33
1520184600,0.034,0.034,0.0339,0.034,51673.76,1755.71
1520184660,0.034,0.034,0.034,0.034,0,0
1520184720,0.034,0.034,0.034,0.034,0,0
1520184780,0.034,0.034,0.034,0.034,0,0
1520184840,0.034,0.034,0.034,0.034,0,0
1520184900,0.034,0.034,0.034,0.034,0,0
1520184960,0.034,0.034,0.034,0.034,0,0
1520185020,0.0342,0.0342,0.034,0.034,50413.82,1723.76
1520185080,0.0342,0.0342,0.0342,0.0342,9842.01,336.6
1520185140,0.0341,0.0342,0.0341,0.0342,19242.63,656.17
1520185200,0.034,0.0341,0.034,0.0341,33471.76,1138.5
1520185260,0.0341,0.0343,0.034,0.034,48864.54,1669.89
1520185320,0.0342,0.0342,0.0341,0.0341,15286.65,522.8
1520185380,0.0342,0.0342,0.0342,0.0342,0,0
1520185440,0.034,0.0342,0.034,0.0342,39547.57,1348.89
1520185500,0.0341,0.0341,0.034,0.034,24267.39,827.52
1520185560,0.0341,0.0341,0.034,0.0341,25013.93,852.94
1520185620,0.034,0.0341,0.034,0.0341,46292.42,1574.56
1520185680,0.034,0.034,0.034,0.034,32734.9,1112.99
1520185740,0.0341,0.0341,0.0339,0.034,59170.65,2013.69
1520185800,0.034,0.0341,0.034,0.0341,56946.5,1941.22
1520185860,0.0341,0.0341,0.034,0.034,7154.13,243.96
1520185920,0.034,0.0341,0.034,0.0341,14556.12,494.91
1520185980,0.0342,0.0342,0.034,0.034,36225.67,1235.95
1520186040,0.0342,0.0342,0.0341,0.0342,28994.2,991.01
1520186100,0.0341,0.0342,0.0341,0.0342,37816.41,1292.1
1520186160,0.0341,0.0341,0.0341,0.0341,36923.59,1259.09
1520186220,0.0342,0.0342,0.0341,0.0341,38750.54,1324.53
1520186280,0.0341,0.0342,0.0341,0.0342,37745.42,1287.12
1520186340,0.0341,0.0341,0.034,0.0341,27320.63,931.63
1520186400,0.0341,0.0341,0.0341,0.0341,4347.71,148.26
1520186460,0.0341,0.0341,0.0341,0.0341,26499.81,903.64
1520186520,0.034,0.0341,0.034,0.0341,30032.86,1022.22
1520186580,0.0341,0.0341,0.034,0.034,19969.47,680.22
1520186640,0.0341,0.0341,0.034,0.0341,27917.24,950.66
1520186700,0.0341,0.0341,0.0341,0.0341,33318.53,1136.16
1520186760,0.0341,0.0341,0.0341,0.0341,18495.48,630.7
1520186820,0.0341,0.0341,0.034,0.0341,26347.97,897.42
1520186880,0.0341,0.0341,0.0341,0.0341,16925.72,577.17
1520186940,0.034,0.0341,0.034,0.0341,38723,1318.54
1520187000,0.034,0.0341,0.034,0.034,43340.87,1476.85
1520187060,0.034,0.0341,0.034,0.034,25704.84,875.66
1520187120,0.0341,0.0341,0.034,0.034,30484.47,1038.45
1520187180,0.0341,0.0341,0.034,0.0341,59661.88,2033.23
1520187240,0.034,0.0341,0.034,0.0341,87667.63,2983.53
1520187300,0.0341,0.0343,0.034,0.034,228237.87,7799.36
1520187360,0.0341,0.0342,0.0341,0.0341,37594.64,1285.18
1520187420,0.0341,0.0343,0.0341,0.0341,36789.57,1259.29
1520187480,0.0343,0.0344,0.0341,0.0341,224790.21,7697.21
1520187540,0.0342,0.0343,0.0341,0.0343,43336.21,1481.27
1520187600,0.0344,0.0344,0.0342,0.0342,68363.07,2349.72
1520187660,0.0344,0.0344,0.0342,0.0344,131572.79,4513.19
1520187720,0.0343,0.0344,0.0342,0.0344,55637.62,1909.79
1520187780,0.0343,0.0343,0.0342,0.0343,43626.56,1493.65
1520187840,0.0344,0.0344,0.0343,0.0343,9122.35,313.81
1520187900,0.0344,0.0345,0.0342,0.0344,147872.74,5079.99
1520187960,0.0344,0.0345,0.0343,0.0344,97886.38,3361.19
1520188020,0.0344,0.0344,0.0343,0.0344,33729.34,1160.27
1520188080,0.0344,0.0344,0.0344,0.0344,31439,1081.5
1520188140,0.0344,0.0344,0.0343,0.0344,17930.93,616.19
1520188200,0.0345,0.0345,0.0344,0.0344,33354.61,1148.85
1520188260,0.0345,0.0345,0.0344,0.0345,127546.56,4392.29
1520188320,0.0345,0.0345,0.0344,0.0345,14477.56,498.91
1520188380,0.0344,0.0345,0.0344,0.0345,39925.76,1375.15
1520188440,0.0344,0.0345,0.0344,0.0344,24852.99,856.63
1520188500,0.0344,0.0344,0.0344,0.0344,40572.01,1395.68
1520188560,0.0343,0.0344,0.0343,0.0344,53676.56,1844.38
1520188620,0.0343,0.0344,0.0343,0.0343,11829.31,406.11
1520188680,0.0343,0.0343,0.0342,0.0343,91871.86,3150.19
1520188740,0.0343,0.0343,0.0343,0.0343,0,0
1520188800,0.0343,0.0343,0.0343,0.0343,0,0
1520188860,0.0343,0.0343,0.0343,0.0343,87177.34,2990.18
1520188920,0.0343,0.0343,0.0343,0.0343,0,0
1520188980,0.0343,0.0343,0.0343,0.0343,0,0
1520189040,0.0344,0.0344,0.0343,0.0343,12.83,0.4412
1520189100,0.0344,0.0344,0.0344,0.0344,0,0
1520189160,0.0344,0.0344,0.0344,0.0344,0,0
1520189220,0.0344,0.0344,0.0344,0.0344,0,0
1520189280,0.0344,0.0344,0.0344,0.0344,0,0
1520189340,0.0344,0.0344,0.0344,0.0344,0,0
1520189400,0.0344,0.0344,0.0344,0.0344,4648.05,159.89
1520189460,0.0344,0.0344,0.0344,0.0344,84805.37,2917.3
1520189520,0.0343,0.0344,0.0343,0.0344,40873.78,1405.21
1520189580,0.0343,0.0344,0.0343,0.0343,35677.91,1224.93
1520189640,0.0344,0.0344,0.0343,0.0343,39467.39,1356.41
1520189700,0.0344,0.0344,0.0343,0.0344,31132.55,1070.15
1520189760,0.0344,0.0344,0.0344,0.0344,45842.6,1576.99
1520189820,0.0343,0.0345,0.0343,0.0344,39352.97,1352.28
1520189880,0.0343,0.0343,0.0343,0.0343,0,0
1520189940,0.0343,0.0343,0.0343,0.0343,0,0
1520190000,0.0343,0.0343,0.0343,0.0343,0,0
1520190060,0.0343,0.0343,0.0343,0.0343,0,0
1520190120,0.0344,0.0344,0.0343,0.0343,16503.31,567.71
1520190180,0.0344,0.0344,0.0343,0.0344,53405.63,1836.74
1520190240,0.0344,0.0344,0.0344,0.0344,24694.1,849.48
1520190300,0.0343,0.0344,0.0343,0.0344,46657.74,1604.41
1520190360,0.0344,0.0344,0.0343,0.0343,25200.48,866.33
1520190420,0.0343,0.0344,0.0343,0.0344,104220.68,3580.83
1520190480,0.0344,0.0344,0.0342,0.0343,48077.23,1647.82
1520190540,0.0343,0.0344,0.0343,0.0344,46836.62,1606.5
1520190600,0.0343,0.0344,0.0343,0.0343,71538.59,2457.76
1520190660,0.0344,0.0344,0.0343,0.0343,34171.72,1173.8
1520190720,0.0344,0.0344,0.0343,0.0344,38599.12,1327.28
1520190780,0.0342,0.0344,0.0342,0.0344,37261.44,1274.34
1520190840,0.0342,0.0342,0.0342,0.0342,27680.04,946.66
1520190900,0.0342,0.0342,0.0341,0.0342,33103.99,1131.76
1520190960,0.0342,0.0343,0.0342,0.0342,18829.58,644.46
1520191020,0.0343,0.0343,0.0342,0.0342,13201.86,452.82
1520191080,0.0343,0.0343,0.0343,0.0343,0,0
1520191140,0.0342,0.0343,0.0342,0.0343,6657.21,227.68
1520191200,0.0342,0.0343,0.0342,0.0342,30290.9,1037.27
1520191260,0.0342,0.0343,0.0342,0.0342,37375.89,1281.94
1520191320,0.0342,0.0343,0.0342,0.0342,36151.39,1236.74
1520191380,0.0342,0.0342,0.0342,0.0342,0,0
1520191440,0.0339,0.0342,0.0339,0.0342,5942.83,201.6
1520191500,0.0342,0.0342,0.0339,0.0339,119545.77,4080.59
1520191560,0.0342,0.0342,0.034,0.0342,275631.47,9393.56
1520191620,0.0342,0.0342,0.0341,0.0342,27583.62,942.47
1520191680,0.0341,0.0342,0.034,0.0342,31488.55,1071.55
1520191740,0.0342,0.0342,0.034,0.0341,13809.87,471.41
1520191800,0.0342,0.0342,0.0341,0.0342,66340.04,2265
1520191860,0.0342,0.0343,0.0342,0.0342,53861.04,1843.95
1520191920,0.0342,0.0342,0.0342,0.0342,0,0
1520191980,0.0341,0.0342,0.0341,0.0342,36095.69,1232.55
